No.,会社名,設立年,代表者名,従業員数,住所,会社URL
2017,メディアアート株式会社,1988年, - ,5-9人,神奈川県横浜市中区北仲通1丁目6番地　ヒタチビル4F,https://www.mediaart.co.jp/
2018,株式会社ななせ,2007年, - , - ,福岡県福岡市中央区平尾１丁目７−４ 薬院ビル301,https://www.nanase.co.jp/
2019,株式会社ロジカルフォース,1989年, - ,10-29人,群馬県高崎市栄町4-11 原地所第2ビル 4階,https://www.lfc.co.jp/
2020,株式会社ENCOM,2006年, - ,30-99人,広島県広島市中区銀山町1番11号WAKO稲荷大橋ビル 6F-A,https://encom.works/
2021,株式会社エースシステムズ,1982年, - ,30-99人,広島県福山市手城町1丁目9番45号,http://www.acesystems.co.jp/
2022,公益財団法人 京都高度技術研究所,1988年, - ,10-29人,京都府京都市下京区中堂寺南町134番地,https://www.astem.or.jp/
2023,有限会社テックワークス,2003年, - ,1-4人,北海道札幌市西区琴似2条6丁目1-10　ユアーズビル2F,https://techworks.jp/
2024,株式会社システムプロシード,2003年, - , - ,東京都渋谷区代々木3-25-3あいおいニッセイ同和損保　新宿ビル6F,http://www.spcltd.co.jp/
2025,株式会社システムタイズ,1997年, - ,100-499人,岡山県岡山市北区下中野318-110,http://www.system-ties.co.jp/
2026,株式会社エランド,1971年, - ,30-99人,埼玉県さいたま市浦和区仲町2-17-13,https://www.zeran.co.jp/
2027,シークエンス株式会社,2008年, - ,10-29人,静岡県静岡市駿河区広野4丁目16番15号 405,http://www.sequence.gr.jp/
2028,株式会社ルーパス,2004年, - , - ,静岡県浜松市中区和合町193-58 風の街ビル3-C,http://www.loopus.co.jp/
2029,株式会社東北システムズ・サポート,1976年, - ,100-499人,宮城県仙台市青葉区中央1-6-35 東京建物仙台ビル17F,https://www.tss21.co.jp/
2030,有限会社アスクシステムズ,2005年, - , - ,宮城県仙台市青葉区五橋1-1-58ダイアパレス仙台中央415,http://www.asksystems.co.jp/
2031,株式会社浜松マイコン工房,2008年, - ,1-4人,静岡県浜松市東区中野町7番地,http://hmmk.co.jp/
2032,ソフトウェアデザイン,1996年, - ,1-4人,福岡県福岡市南区桧原6-14-3,http://www.software-d.com/
2033,株式会社システムシンク,1977年, - ,30-99人,東京都渋谷区道玄坂1-12-1 渋谷マークシティW22階,http://www.sys-think.co.jp/
2034,株式会社iPLUS ONE,2007年, - , - ,千葉県習志野市実籾２－４０－１－９０４,https://www.iplusone.co.jp/
2035,株式会社アットアイパス,2001年, - ,30-99人,福岡県福岡市博多区博多駅東2-17-5 A.R.Kビル2Ｆ,http://www.atipas.co.jp/
2036,アクセルクリエイト,2009年, - , - ,福岡県福岡市博多区博多駅前4丁目27-5 博多ステーションタワー4F,http://www.axcel-create.jp/
2037,株式会社Ａｌｉｃａ,2013年, - , - ,京都府京都市下京区四条通新町東入月鉾町３９番地１　四条烏丸大西ビル ６階,http://alica.jp/
2038,株式会社ウイングシステム,1991年, - ,30-99人,神奈川県横浜市鶴見区鶴見中央4-36-1　ナイス第2ビル,https://www.wingsystem.co.jp/
2039,株式会社KEINS,1985年, - ,30-99人,愛媛県松山市祝谷5-1-15,https://www.keins-ltd.co.jp/
2040,エーシーブロードバンド株式会社,1999年, - , - ,兵庫県神戸市中央区磯辺通4丁目1番38号ザ・シティ神戸三宮ビル 404,http://www.acbroadband.co.jp/
2041,カイザーシステム,2009年, - , - ,兵庫県丹波篠山市西本荘５８９－２,http://www.kaisersystem.net/
2042,株式会社ライト･イット,2011年, - , - ,栃木県宇都宮市陽南3-7-2,https://www.light-it.biz/
2043,株式会社シーラスタジャパン,2007年, - ,5-9人,北海道札幌市中央区北1条西20丁目1-27 井門札幌Ｎ120 4F,https://sea-rasta.jp/
2044,カシスコミュニケーション株式会社,2002年, - ,10-29人,岡山県岡山市北区岡南町２丁目２番４５号,http://www.casis.co.jp/
2045,ビズ･コレジオ株式会社,1968年, - ,5-9人,福岡県北九州市小倉北区大門1-5-1　西日本工業大学大学院・地域連携センター708,http://www.bzc.co.jp/
2046,アイシステムデザイン株式会社, - , - ,30-99人,東京都中央区銀座1-3-3　G1ビル,http://www.hpweb-chiba.biz/
2047,株式会社D-Gripシステム,2008年, - , - ,東京都新宿区新宿1-18-14 プライマリ新宿御苑ビル2階,https://www.d-grip.com/
2048,有限会社MSSPALDRIVE, - , - , - ,埼玉県秩父市中村町4-8-42,http://paldrive.jp/
2049,株式会社システム・クリエート,1978年, - ,30-99人,東京都豊島区西池袋1丁目11番1号 メトロポリタンプラザビル20階,http://www.systemcreat.com/
2050,株式会社レッドキリン,2013年, - , - ,福岡県福岡市中央区赤坂1-12-6赤坂Sビル2F,http://www.redkirin.co.jp/
2051,九州コーディシステム株式会社,2004年, - ,10-29人,福岡県福岡市中央区赤坂１丁目６−１５ 日新ビル ３F,http://www.qks.co.jp/
2052,株式会社エンディーバー,1999年, - , - ,北海道札幌市東区東苗穂12条4丁目3-10,http://www.endeavor-team.com/
2053,有限会社ココズネット, - , - , - ,福岡県福岡市中央区清川2-4-29新高砂マンション3F,https://www.cocosnet.com/
2054,株式会社ネットアプローチ,2008年, - , - ,福岡県糟屋郡篠栗町大字乙犬997-1門松駅前イーストサイド405,http://www.net-approach.com/
2055,有限会社ヨナ・システム開発,1998年, - , - ,福岡県福岡市西区福重4-24-30,http://www.yonah-systems.co.jp/
2056,株式会社シールズ,2006年, - , - ,兵庫県高砂市高砂町木曽町3-20,https://www.ceals.co.jp/
2057,株式会社ウィッシュワークス,1990年, - ,10-29人,東京都渋谷区南平台町16-28　グラスシティ渋谷6階,http://www.wishworks.co.jp/
2058,株式会社ニューロテクノロジー,1995年, - , - ,兵庫県神戸市中央区東町116-1　シティライフ三宮ビル6F,http://www.neuro-tec.co.jp/
2059,株式会社ネットワーク応用通信研究所,2001年, - , - ,島根県松江市学園南二丁目12番5号 HOYOパークサイドビル2F,http://www.netlab.jp/
2060,沖縄流通ＶＡＮ株式会社,1989年, - , - ,沖縄県島尻郡南風原町字本部405番2,http://www.or-van.jp/
2061,ウィズリンク株式会社,2009年,島田　吉洋,5-9人,神奈川県横浜市港北区新横浜３-７-１８　日総第18ビル6階　501号,https://www.wizlink.jp/
2062,株式会社イッツ・コーポレーション,2003年, - ,30-99人,宮城県仙台市青葉区一番町３丁目３番１６号　オー・エックス芭蕉の辻ビル４階,https://www.its-cp.jp/
2063,東方ハーモニー株式会社,1995年, - , - ,静岡県浜松市中区山下町2番地1 ハイタウン山下2F,http://www.thnet.co.jp/
2064,有限会社ワシントンソフト研究所,1991年, - , - ,大阪府河内長野市旭ケ丘１０番１０号,http://www.wasoft.co.jp/
2065,エヌ･ティ･ティ･システム開発株式会社,1984年, - ,1000人以上,東京都豊島区目白2-16-20　TCS-HD南池袋ビル　1F,https://www.ntt-ipnet.co.jp/
2066,有限会社コンフォート,1999年, - , - ,愛知県名古屋市中区金山1-4-4 第9タツミビル東棟7A,http://www.comfortman.co.jp/
2067,株式会社 クリエイティブディーアンドエー,1990年, - , - ,東京都港区浜松町2-10-5　浜ビル5F,https://www.danda.co.jp/
2068,株式会社インフィニット･フィールド,2010年, - ,5-9人,岡山県岡山市北区野田1-11-15-102号,http://www.infxf.com/
2069,八十二システム開発株式会社,1983年, - ,100-499人,長野県長野市大字中御所字岡田178番地13,http://www.82sys.co.jp/
2070,有限会社CGENE（シージェネ）,2004年, - , - ,東京都港区南青山2丁目2番,http://cgene.jp/
2071,株式会社トランスネット,1985年, - ,100-499人,東京都千代田区神田和泉町1-3-1　三恵ビル 8F/7F/3F,http://www.tni.co.jp/
2072,株式会社テクノロジックアート,1989年, - ,10-29人,東京都港区南青山3-13-22　善光堂ビル7階,http://www.tech-arts.co.jp/
2073,株式会社 Zooops Japan,2007年, - ,30-99人,東京都千代田区神田和泉町1番地12-15 O・Sビル4F,https://www.zooops-japan.co.jp/
2074,株式会社シグナイト,2001年, - , - ,東京都府中市宮町2-15-13 第15三ツ木ビル6F,https://www.signite.jp/
2075,株式会社エーエルジェイ,2006年, - ,100-499人,東京都新宿区新宿3-2-1　京王新宿321ビル9F (旧新宿三丁目ビル),https://www.al-j.co.jp/
2076,株式会社進角,2010年, - , - ,東京都渋谷区道玄坂1-15-3　プリメーラ道玄坂823,http://www.shinkaku.co.jp/
2077,東京システムズ株式会社,1970年, - ,100-499人,東京都渋谷区恵比寿1-18-18　東急不動産恵比寿ビル9F,https://tss-net.jp/
2078,株式会社ユニワン,2010年, - , - ,大阪府大阪市中央区南船場2-10-30 豊城ビル403号,http://www.uniwan.jp/
2079,株式会社アール・ファクトリー,2005年, - ,30-99人,東京都江東区青海2丁目7-4 theSOHO 837,http://www.r-factory.jp/
2080,U-SOFTFACTORY,2012年, - , - ,大阪府大阪市平野区喜連東１－１－１０,http://u-softfactory.net/
2081,株式会社カザン,1996年, - ,30-99人,東京都港区新橋6丁目4番9号　北海ビル新橋6F,http://kazan.co.jp/
2082,ウィズクリエイト株式会社,2005年, - , - ,東京都中央区日本橋蛎殻町1-26-6ｱﾝﾄﾘｱﾋﾞﾙ3F,http://withcreate.co.jp/
2083,株式会社コミクリ,2009年, - , - ,東京都三鷹市下連雀 3-38-16 スマート・パーク三鷹 3F,https://www.comcre.co.jp/
2084,株式会社サンエンジー,1999年, - , - ,東京都港区新橋三丁目１５番８号　精工ビル３Ｆ,http://www.sanyenji.co.jp/
2085,株式会社トレム,1989年, - , - ,東京都港区東新橋 2-2-10 村松ビル,http://www.torem.co.jp/
2086,株式会社フィジオ,1986年, - ,30-99人,東京都新宿区西新宿7-21-1新宿ロイヤルビル5F,http://www.figeo.co.jp/
2087,株式会社KGスカイ,2015年, - , - ,東京都千代田区西神田２丁目7-4島崎ビル6F,http://www.kgsky.co.jp/
2088,株式会社ワークアシスト,1991年, - ,10-29人,東京都港区三田3-1-10　三田マルハチビルヂング8F,http://www.wac.co.jp/
2089,株式会社ビー・エス・アール,2002年, - ,30-99人,東京都千代田区飯田橋3-11-15 3F,https://www.bsr-inc.jp/
2090,株式会社トーセ,1979年, - ,500-999人,京都府京都市下京区東洞院通四条下ル,https://www.tose.co.jp/
2091,株式会社アップウェア,2001年, - ,30-99人,東京都新宿区西新宿２丁目３−１ 新宿モノリス18F,http://www.upware.co.jp/
2092,株式会社フォーユーデザイン,2012年, - , - ,愛知県豊明市栄町姥子6-65,https://youx4.com/
2093,株式会社ソアーシステム,1981年, - , - ,東京都港区赤坂8-5-28　アクシア青山2F,http://www.soarsystem.co.jp/
2094,株式会社アリトンシステム研究所,1991年, - , - ,東京都町田市中町1-26-4 シャトーグレイス103,http://www.arnet.co.jp/
2095,ヒューマンリレーションネクスト株式会社,2013年, - , - ,東京都千代田区内神田3-16-9 松浦ビル2F,http://hr-next.co.jp/
2096,CoCoイメージ株式会社,2008年, - , - ,東京都千代田区神田佐久間町1丁目8番地2号　第一阿部ビル6階,http://www.cocoimage.co.jp/
2097,株式会社スピリッツ・ワン,2007年, - ,30-99人,東京都千代田区神田須田町2-17-18 クリスタルビル 6F,http://www.spiritsone.co.jp/
2098,エイセル株式会社,1981年, - ,5-9人,東京都千代田区麹町3丁目1番地1 麹町３１１ビル,http://www.acel.co.jp/
2099,株式会社ディープコム,2010年,深田　哲士,30-99人,東京都台東区浅草橋1-9-13　Biz-ark浅草橋駅前9F,http://deepcom.co.jp/
2100,株式会社Luxy,2015年,佐藤 皓紀,10-29人,東京都豊島区南池袋四丁目16-6 KOMINEビル301,https://luxy-inc.com/
2101,大成ネット株式会社,1996年, - ,100-499人,東京都港区芝大門1丁目10−11 芝大門センタービル４階,http://www.taiseinet.com/
2102,株式会社メディアライツ,2003年, - , - ,東京都中央区銀座3-10-9KEC銀座ビル　10F,https://www.mediar.co.jp/
2103,エヌエスイー株式会社,1994年, - ,100-499人,東京都千代田区大手町2-1-1　大手町野村ビル20階,https://www.nse-jp.co.jp/
2104,株式会社フロンティアソリューション,2007年, - ,100-499人,東京都文京区後楽2-3-28K.I.S飯田橋ビル5F,http://fsolution.co.jp/
2105,フィックス株式会社,1992年, - ,30-99人,北海道札幌市中央区大通西11丁目4-174 53山京ビル3F,http://www.fix-inc.co.jp/
2106,株式会社シービーエスリサーチ,1975年, - ,30-99人,東京都新宿区富久町8番21号T&Tビル8Ｆ,http://www.cbsr.co.jp/
2107,シンクシステム株式会社,2000年, - ,30-99人,東京都文京区白山1-19-6　シンク白山ビル6-8階,http://thinksystem-jp.com/
2108,株式会社エム・アール・オー,1986年, - , - ,東京都文京区関口一丁目３番６号 大林ビル３階,https://www.m-r-o.co.jp/
2109,株式会社メディアフォース,1985年, - ,100-499人,東京都新宿区荒木町13-35　ユニゾンビル,http://www.mforce.co.jp/
2110,ニューラル株式会社,1998年, - , - ,東京都立川市錦町3-6-6中村LKビル6階,http://www.newral.co.jp/
2111,アクロスロード株式会社,2010年, - , - ,東京都品川区西五反田1-1-8 NMF五反田駅前ビル6階,https://www.axrossroad.co.jp/
2112,ソフトウェアハウス株式会社,2003年, - , - ,東京都足立区千住緑町３－１１－２７ メゾン千住緑町３０７,http://www.softwarehouse.jp/
2113,富士ネットワークス株式会社,1997年, - ,100-499人,東京都千代田区神田三崎町3-6-5 原島本店ビル7階,http://www.fujinetworks.co.jp/
2114,株式会社タイロス,2000年, - , - ,東京都府中市八幡町3-17-15　ともやビル6F,http://www.kktiros.co.jp/
2115,株式会社ムラコム,2007年, - ,5-9人,東京都府中市南町1-37-4ライフネスト楓１階,http://www.muracom.co.jp/
2116,株式会社Pro-SPIRE,1988年, - ,100-499人,東京都大田区大森北1-6-8 ウィラ大森ビル7F,https://www.pro-spire.co.jp/
2117,株式会社ＫＩＳ,1987年, - ,30-99人,大阪府大阪市中央区平野町2-3-7　アーバンエース北浜ビル13F,http://www.k-kis.co.jp/
2118,株式会社日本SI研究所,1991年, - ,30-99人,東京都墨田区錦糸3-2-1　アルカイースト17階,http://www.jsirc.co.jp/
2119,株式会社インデックス,1999年, - , - ,愛知県名古屋市熱田区新尾頭2丁目2番63号,https://www.indexnet.co.jp/
